"gutenberg_id" "text"
"1049" 1998 "\"We have discovered happiness,\"--say the last men, and blink thereby.--"
"1050" 1998 ""
"1051" 1998 "And here ended the first discourse of Zarathustra, which is also"
"1052" 1998 "called \"The Prologue\": for at this point the shouting and mirth of the"
"1053" 1998 "multitude interrupted him. \"Give us this last man, O Zarathustra,\"--they"
"1054" 1998 "called out--\"make us into these last men! Then will we make thee a"
"1055" 1998 "present of the Superman!\" And all the people exulted and smacked their"
"1056" 1998 "lips. Zarathustra, however, turned sad, and said to his heart:"
"1057" 1998 ""
"1058" 1998 "\"They understand me not: I am not the mouth for these ears."
"1059" 1998 ""
"1060" 1998 "Too long, perhaps, have I lived in the mountains; too much have I"
"1061" 1998 "hearkened unto the brooks and trees: now do I speak unto them as unto"
"1062" 1998 "the goatherds."
"1063" 1998 ""
"1064" 1998 "Calm is my soul, and clear, like the mountains in the morning. But they"
"1065" 1998 "think me cold, and a mocker with terrible jests."
"1066" 1998 ""
"1067" 1998 "And now do they look at me and laugh: and while they laugh they hate me"
"1068" 1998 "too. There is ice in their laughter.\""
"1069" 1998 ""
"1070" 1998 "6."
"1071" 1998 ""
"1072" 1998 "Then, however, something happened which made every mouth mute and every"
"1073" 1998 "eye fixed. In the meantime, of course, the rope-dancer had commenced his"
"1074" 1998 "performance: he had come out at a little door, and was going along the"
"1075" 1998 "rope which was stretched between two towers, so that it hung above the"
"1076" 1998 "market-place and the people. When he was just midway across, the little"
"1077" 1998 "door opened once more, and a gaudily-dressed fellow like a buffoon"
"1078" 1998 "sprang out, and went rapidly after the first one. \"Go on, halt-foot,\""
"1079" 1998 "cried his frightful voice, \"go on, lazy-bones, interloper,"
"1080" 1998 "sallow-face!--lest I tickle thee with my heel! What dost thou here"
"1081" 1998 "between the towers? In the tower is the place for thee, thou shouldst be"
"1082" 1998 "locked up; to one better than thyself thou blockest the way!\"--And with"
"1083" 1998 "every word he came nearer and nearer the first one. When, however, he"
"1084" 1998 "was but a step behind, there happened the frightful thing which made"
"1085" 1998 "every mouth mute and every eye fixed--he uttered a yell like a devil,"
"1086" 1998 "and jumped over the other who was in his way. The latter, however, when"
"1087" 1998 "he thus saw his rival triumph, lost at the same time his head and his"
"1088" 1998 "footing on the rope; he threw his pole away, and shot downwards faster"
"1089" 1998 "than it, like an eddy of arms and legs, into the depth. The market-place"
"1090" 1998 "and the people were like the sea when the storm cometh on: they all flew"
"1091" 1998 "apart and in disorder, especially where the body was about to fall."
"1092" 1998 ""
"1093" 1998 "Zarathustra, however, remained standing, and just beside him fell the"
"1094" 1998 "body, badly injured and disfigured, but not yet dead. After a while"
"1095" 1998 "consciousness returned to the shattered man, and he saw Zarathustra"
"1096" 1998 "kneeling beside him. \"What art thou doing there?\" said he at last, \"I"
"1097" 1998 "knew long ago that the devil would trip me up. Now he draggeth me to"
"1098" 1998 "hell: wilt thou prevent him?\""
"1099" 1998 ""
"1100" 1998 "\"On mine honour, my friend,\" answered Zarathustra, \"there is nothing of"
"1101" 1998 "all that whereof thou speakest: there is no devil and no hell. Thy soul"
"1102" 1998 "will be dead even sooner than thy body: fear, therefore, nothing any"
"1103" 1998 "more!\""
"1104" 1998 ""
"1105" 1998 "The man looked up distrustfully. \"If thou speakest the truth,\" said he,"
"1106" 1998 "\"I lose nothing when I lose my life. I am not much more than an animal"
"1107" 1998 "which hath been taught to dance by blows and scanty fare.\""
"1108" 1998 ""
"1109" 1998 "\"Not at all,\" said Zarathustra, \"thou hast made danger thy calling;"
"1110" 1998 "therein there is nothing contemptible. Now thou perishest by thy"
"1111" 1998 "calling: therefore will I bury thee with mine own hands.\""
"1112" 1998 ""
"1113" 1998 "When Zarathustra had said this the dying one did not reply further; but"
"1114" 1998 "he moved his hand as if he sought the hand of Zarathustra in gratitude."
"1115" 1998 ""
"1116" 1998 "7."
"1117" 1998 ""
"1118" 1998 "Meanwhile the evening came on, and the market-place veiled itself in"
"1119" 1998 "gloom. Then the people dispersed, for even curiosity and terror become"
"1120" 1998 "fatigued. Zarathustra, however, still sat beside the dead man on the"
"1121" 1998 "ground, absorbed in thought: so he forgot the time. But at last it"
"1122" 1998 "became night, and a cold wind blew upon the lonely one. Then arose"
"1123" 1998 "Zarathustra and said to his heart:"
"1124" 1998 ""
"1125" 1998 "Verily, a fine catch of fish hath Zarathustra made to-day! It is not a"
"1126" 1998 "man he hath caught, but a corpse."
"1127" 1998 ""
"1128" 1998 "Sombre is human life, and as yet without meaning: a buffoon may be"
"1129" 1998 "fateful to it."
"1130" 1998 ""
"1131" 1998 "I want to teach men the sense of their existence, which is the Superman,"
"1132" 1998 "the lightning out of the dark cloud--man."
"1133" 1998 ""
"1134" 1998 "But still am I far from them, and my sense speaketh not unto their"
"1135" 1998 "sense. To men I am still something between a fool and a corpse."
"1136" 1998 ""
"1137" 1998 "Gloomy is the night, gloomy are the ways of Zarathustra. Come, thou cold"
"1138" 1998 "and stiff companion! I carry thee to the place where I shall bury thee"
"1139" 1998 "with mine own hands."
"1140" 1998 ""
"1141" 1998 "8."
"1142" 1998 ""
"1143" 1998 "When Zarathustra had said this to his heart, he put the corpse upon his"
"1144" 1998 "shoulders and set out on his way. Yet had he not gone a hundred steps,"
"1145" 1998 "when there stole a man up to him and whispered in his ear--and lo!"
"1146" 1998 "he that spake was the buffoon from the tower. \"Leave this town, O"
"1147" 1998 "Zarathustra,\" said he, \"there are too many here who hate thee. The"
"1148" 1998 "good and just hate thee, and call thee their enemy and despiser; the"
"1149" 1998 "believers in the orthodox belief hate thee, and call thee a danger to"
"1150" 1998 "the multitude. It was thy good fortune to be laughed at: and verily thou"
"1151" 1998 "spakest like a buffoon. It was thy good fortune to associate with the"
"1152" 1998 "dead dog; by so humiliating thyself thou hast saved thy life to-day."
"1153" 1998 "Depart, however, from this town,--or tomorrow I shall jump over thee,"
"1154" 1998 "a living man over a dead one.\" And when he had said this, the buffoon"
"1155" 1998 "vanished; Zarathustra, however, went on through the dark streets."
"1156" 1998 ""
"1157" 1998 "At the gate of the town the grave-diggers met him: they shone their"
"1158" 1998 "torch on his face, and, recognising Zarathustra, they sorely derided"
"1159" 1998 "him. \"Zarathustra is carrying away the dead dog: a fine thing that"
"1160" 1998 "Zarathustra hath turned a grave-digger! For our hands are too cleanly"
"1161" 1998 "for that roast. Will Zarathustra steal the bite from the devil? Well"
"1162" 1998 "then, good luck to the repast! If only the devil is not a better thief"
"1163" 1998 "than Zarathustra!--he will steal them both, he will eat them both!\" And"
"1164" 1998 "they laughed among themselves, and put their heads together."
"1165" 1998 ""
"1166" 1998 "Zarathustra made no answer thereto, but went on his way. When he had"
"1167" 1998 "gone on for two hours, past forests and swamps, he had heard too much of"
"1168" 1998 "the hungry howling of the wolves, and he himself became a-hungry. So he"
"1169" 1998 "halted at a lonely house in which a light was burning."
"1170" 1998 ""
"1171" 1998 "\"Hunger attacketh me,\" said Zarathustra, \"like a robber. Among forests"
"1172" 1998 "and swamps my hunger attacketh me, and late in the night."
"1173" 1998 ""
"1174" 1998 "\"Strange humours hath my hunger. Often it cometh to me only after a"
"1175" 1998 "repast, and all day it hath failed to come: where hath it been?\""
"1176" 1998 ""
"1177" 1998 "And thereupon Zarathustra knocked at the door of the house. An old man"
"1178" 1998 "appeared, who carried a light, and asked: \"Who cometh unto me and my bad"
"1179" 1998 "sleep?\""
"1180" 1998 ""
"1181" 1998 "\"A living man and a dead one,\" said Zarathustra. \"Give me something to"
"1182" 1998 "eat and drink, I forgot it during the day. He that feedeth the hungry"
"1183" 1998 "refresheth his own soul, saith wisdom.\""
"1184" 1998 ""
"1185" 1998 "The old man withdrew, but came back immediately and offered Zarathustra"
"1186" 1998 "bread and wine. \"A bad country for the hungry,\" said he; \"that is why"
"1187" 1998 "I live here. Animal and man come unto me, the anchorite. But bid thy"
"1188" 1998 "companion eat and drink also, he is wearier than thou.\" Zarathustra"
"1189" 1998 "answered: \"My companion is dead; I shall hardly be able to persuade him"
"1190" 1998 "to eat.\" \"That doth not concern me,\" said the old man sullenly; \"he"
"1191" 1998 "that knocketh at my door must take what I offer him. Eat, and fare ye"
"1192" 1998 "well!\"--"
"1193" 1998 ""
"1194" 1998 "Thereafter Zarathustra again went on for two hours, trusting to the path"
"1195" 1998 "and the light of the stars: for he was an experienced night-walker, and"
"1196" 1998 "liked to look into the face of all that slept. When the morning dawned,"
"1197" 1998 "however, Zarathustra found himself in a thick forest, and no path was"
"1198" 1998 "any longer visible. He then put the dead man in a hollow tree at his"
"1199" 1998 "head--for he wanted to protect him from the wolves--and laid himself"
"1200" 1998 "down on the ground and moss. And immediately he fell asleep, tired in"
"1201" 1998 "body, but with a tranquil soul."
"1202" 1998 ""
"1203" 1998 "9."
"1204" 1998 ""
"1205" 1998 "Long slept Zarathustra; and not only the rosy dawn passed over his head,"
"1206" 1998 "but also the morning. At last, however, his eyes opened, and amazedly he"
"1207" 1998 "gazed into the forest and the stillness, amazedly he gazed into himself."
"1208" 1998 "Then he arose quickly, like a seafarer who all at once seeth the land;"
"1209" 1998 "and he shouted for joy: for he saw a new truth. And he spake thus to his"
"1210" 1998 "heart:"
"1211" 1998 ""
"1212" 1998 "A light hath dawned upon me: I need companions--living ones; not dead"
"1213" 1998 "companions and corpses, which I carry with me where I will."
"1214" 1998 ""
"1215" 1998 "But I need living companions, who will follow me because they want to"
"1216" 1998 "follow themselves--and to the place where I will."
"1217" 1998 ""
"1218" 1998 "A light hath dawned upon me. Not to the people is Zarathustra to speak,"
"1219" 1998 "but to companions! Zarathustra shall not be the herd's herdsman and"
"1220" 1998 "hound!"
"1221" 1998 ""
"1222" 1998 "To allure many from the herd--for that purpose have I come. The people"
"1223" 1998 "and the herd must be angry with me: a robber shall Zarathustra be called"
"1224" 1998 "by the herdsmen."
"1225" 1998 ""
"1226" 1998 "Herdsmen, I say, but they call themselves the good and just. Herdsmen, I"
"1227" 1998 "say, but they call themselves the believers in the orthodox belief."
"1228" 1998 ""
"1229" 1998 "Behold the good and just! Whom do they hate most? Him who breaketh up"
"1230" 1998 "their tables of values, the breaker, the lawbreaker:--he, however, is"
"1231" 1998 "the creator."
"1232" 1998 ""
"1233" 1998 "Behold the believers of all beliefs! Whom do they hate most? Him who"
"1234" 1998 "breaketh up their tables of values, the breaker, the law-breaker--he,"
"1235" 1998 "however, is the creator."
"1236" 1998 ""
"1237" 1998 "Companions, the creator seeketh, not corpses--and not herds or believers"
"1238" 1998 "either. Fellow-creators the creator seeketh--those who grave new values"
"1239" 1998 "on new tables."
"1240" 1998 ""
"1241" 1998 "Companions, the creator seeketh, and fellow-reapers: for everything is"
"1242" 1998 "ripe for the harvest with him. But he lacketh the hundred sickles: so he"
"1243" 1998 "plucketh the ears of corn and is vexed."
"1244" 1998 ""
"1245" 1998 "Companions, the creator seeketh, and such as know how to whet their"
"1246" 1998 "sickles. Destroyers, will they be called, and despisers of good and"
"1247" 1998 "evil. But they are the reapers and rejoicers."
"1248" 1998 ""
"1249" 1998 "Fellow-creators, Zarathustra seeketh; fellow-reapers and"
"1250" 1998 "fellow-rejoicers, Zarathustra seeketh: what hath he to do with herds and"
"1251" 1998 "herdsmen and corpses!"
"1252" 1998 ""
"1253" 1998 "And thou, my first companion, rest in peace! Well have I buried thee in"
"1254" 1998 "thy hollow tree; well have I hid thee from the wolves."
"1255" 1998 ""
"1256" 1998 "But I part from thee; the time hath arrived. 'Twixt rosy dawn and rosy"
"1257" 1998 "dawn there came unto me a new truth."
"1258" 1998 ""
"1259" 1998 "I am not to be a herdsman, I am not to be a grave-digger. Not any more"
"1260" 1998 "will I discourse unto the people; for the last time have I spoken unto"
"1261" 1998 "the dead."
"1262" 1998 ""
"1263" 1998 "With the creators, the reapers, and the rejoicers will I associate: the"
"1264" 1998 "rainbow will I show them, and all the stairs to the Superman."
"1265" 1998 ""
"1266" 1998 "To the lone-dwellers will I sing my song, and to the twain-dwellers;"
"1267" 1998 "and unto him who hath still ears for the unheard, will I make the heart"
"1268" 1998 "heavy with my happiness."
"1269" 1998 ""
"1270" 1998 "I make for my goal, I follow my course; over the loitering and tardy"
"1271" 1998 "will I leap. Thus let my on-going be their down-going!"
"1272" 1998 ""
"1273" 1998 "10."
"1274" 1998 ""
"1275" 1998 "This had Zarathustra said to his heart when the sun stood at noon-tide."
"1276" 1998 "Then he looked inquiringly aloft,--for he heard above him the sharp call"
"1277" 1998 "of a bird. And behold! An eagle swept through the air in wide circles,"
"1278" 1998 "and on it hung a serpent, not like a prey, but like a friend: for it"
"1279" 1998 "kept itself coiled round the eagle's neck."
"1280" 1998 ""
"1281" 1998 "\"They are mine animals,\" said Zarathustra, and rejoiced in his heart."
"1282" 1998 ""
"1283" 1998 "\"The proudest animal under the sun, and the wisest animal under the"
"1284" 1998 "sun,--they have come out to reconnoitre."
"1285" 1998 ""
"1286" 1998 "They want to know whether Zarathustra still liveth. Verily, do I still"
"1287" 1998 "live?"
"1288" 1998 ""
"1289" 1998 "More dangerous have I found it among men than among animals; in"
"1290" 1998 "dangerous paths goeth Zarathustra. Let mine animals lead me!"
"1291" 1998 ""
"1292" 1998 "When Zarathustra had said this, he remembered the words of the saint in"
"1293" 1998 "the forest. Then he sighed and spake thus to his heart:"
"1294" 1998 ""
"1295" 1998 "\"Would that I were wiser! Would that I were wise from the very heart,"
"1296" 1998 "like my serpent!"
"1297" 1998 ""
"1298" 1998 "But I am asking the impossible. Therefore do I ask my pride to go always"
"1299" 1998 "with my wisdom!"
"1300" 1998 ""
"1301" 1998 "And if my wisdom should some day forsake me:--alas! it loveth to fly"
"1302" 1998 "away!--may my pride then fly with my folly!\""
"1303" 1998 ""
"1304" 1998 "Thus began Zarathustra's down-going."
"1305" 1998 ""
"1306" 1998 ""
"1307" 1998 ""
"1308" 1998 ""
"1309" 1998 "ZARATHUSTRA'S DISCOURSES."
"1310" 1998 ""
"1311" 1998 ""
"1312" 1998 ""
"1313" 1998 ""
"1314" 1998 "I. THE THREE METAMORPHOSES."
"1315" 1998 ""
"1316" 1998 "Three metamorphoses of the spirit do I designate to you: how the spirit"
"1317" 1998 "becometh a camel, the camel a lion, and the lion at last a child."
"1318" 1998 ""
"1319" 1998 "Many heavy things are there for the spirit, the strong load-bearing"
"1320" 1998 "spirit in which reverence dwelleth: for the heavy and the heaviest"
"1321" 1998 "longeth its strength."
"1322" 1998 ""
"1323" 1998 "What is heavy? so asketh the load-bearing spirit; then kneeleth it down"
"1324" 1998 "like the camel, and wanteth to be well laden."
"1325" 1998 ""
"1326" 1998 "What is the heaviest thing, ye heroes? asketh the load-bearing spirit,"
"1327" 1998 "that I may take it upon me and rejoice in my strength."
"1328" 1998 ""
"1329" 1998 "Is it not this: To humiliate oneself in order to mortify one's pride? To"
"1330" 1998 "exhibit one's folly in order to mock at one's wisdom?"
"1331" 1998 ""
"1332" 1998 "Or is it this: To desert our cause when it celebrateth its triumph? To"
"1333" 1998 "ascend high mountains to tempt the tempter?"
"1334" 1998 ""
"1335" 1998 "Or is it this: To feed on the acorns and grass of knowledge, and for the"
"1336" 1998 "sake of truth to suffer hunger of soul?"
"1337" 1998 ""
"1338" 1998 "Or is it this: To be sick and dismiss comforters, and make friends of"
"1339" 1998 "the deaf, who never hear thy requests?"
"1340" 1998 ""
"1341" 1998 "Or is it this: To go into foul water when it is the water of truth, and"
"1342" 1998 "not disclaim cold frogs and hot toads?"
"1343" 1998 ""
"1344" 1998 "Or is it this: To love those who despise us, and give one's hand to the"
"1345" 1998 "phantom when it is going to frighten us?"
"1346" 1998 ""
"1347" 1998 "All these heaviest things the load-bearing spirit taketh upon itself:"
"1348" 1998 "and like the camel, which, when laden, hasteneth into the wilderness, so"
"1349" 1998 "hasteneth the spirit into its wilderness."
"1350" 1998 ""
"1351" 1998 "But in the loneliest wilderness happeneth the second metamorphosis: here"
"1352" 1998 "the spirit becometh a lion; freedom will it capture, and lordship in its"
"1353" 1998 "own wilderness."
"1354" 1998 ""
"1355" 1998 "Its last Lord it here seeketh: hostile will it be to him, and to its"
"1356" 1998 "last God; for victory will it struggle with the great dragon."
"1357" 1998 ""
"1358" 1998 "What is the great dragon which the spirit is no longer inclined to call"
"1359" 1998 "Lord and God? \"Thou-shalt,\" is the great dragon called. But the spirit"
"1360" 1998 "of the lion saith, \"I will.\""
"1361" 1998 ""
"1362" 1998 "\"Thou-shalt,\" lieth in its path, sparkling with gold--a scale-covered"
"1363" 1998 "beast; and on every scale glittereth golden, \"Thou shalt!\""
"1364" 1998 ""
"1365" 1998 "The values of a thousand years glitter on those scales, and"
"1366" 1998 "thus speaketh the mightiest of all dragons: \"All the values of"
"1367" 1998 "things--glitter on me."
"1368" 1998 ""
"1369" 1998 "All values have already been created, and all created values--do I"
"1370" 1998 "represent. Verily, there shall be no 'I will' any more. Thus speaketh"
"1371" 1998 "the dragon."
"1372" 1998 ""
"1373" 1998 "My brethren, wherefore is there need of the lion in the spirit? Why"
"1374" 1998 "sufficeth not the beast of burden, which renounceth and is reverent?"
"1375" 1998 ""
"1376" 1998 "To create new values--that, even the lion cannot yet accomplish: but to"
"1377" 1998 "create itself freedom for new creating--that can the might of the lion"
"1378" 1998 "do."
"1379" 1998 ""
"1380" 1998 "To create itself freedom, and give a holy Nay even unto duty: for that,"
"1381" 1998 "my brethren, there is need of the lion."
"1382" 1998 ""
"1383" 1998 "To assume the right to new values--that is the most formidable"
"1384" 1998 "assumption for a load-bearing and reverent spirit. Verily, unto such a"
"1385" 1998 "spirit it is preying, and the work of a beast of prey."
"1386" 1998 ""
"1387" 1998 "As its holiest, it once loved \"Thou-shalt\": now is it forced to find"
"1388" 1998 "illusion and arbitrariness even in the holiest things, that it may"
"1389" 1998 "capture freedom from its love: the lion is needed for this capture."
"1390" 1998 ""
"1391" 1998 "But tell me, my brethren, what the child can do, which even the lion"
"1392" 1998 "could not do? Why hath the preying lion still to become a child?"
"1393" 1998 ""
"1394" 1998 "Innocence is the child, and forgetfulness, a new beginning, a game, a"
"1395" 1998 "self-rolling wheel, a first movement, a holy Yea."
"1396" 1998 ""
"1397" 1998 "Aye, for the game of creating, my brethren, there is needed a holy Yea"
"1398" 1998 "unto life: ITS OWN will, willeth now the spirit; HIS OWN world winneth"
"1399" 1998 "the world's outcast."
"1400" 1998 ""
"1401" 1998 "Three metamorphoses of the spirit have I designated to you: how the"
"1402" 1998 "spirit became a camel, the camel a lion, and the lion at last a child.--"
"1403" 1998 ""
"1404" 1998 "Thus spake Zarathustra. And at that time he abode in the town which is"
"1405" 1998 "called The Pied Cow."
"1406" 1998 ""
"1407" 1998 ""
"1408" 1998 ""
"1409" 1998 ""
"1410" 1998 "II. THE ACADEMIC CHAIRS OF VIRTUE."
"1411" 1998 ""
"1412" 1998 "People commended unto Zarathustra a wise man, as one who could discourse"
"1413" 1998 "well about sleep and virtue: greatly was he honoured and rewarded for"
"1414" 1998 "it, and all the youths sat before his chair. To him went Zarathustra,"
"1415" 1998 "and sat among the youths before his chair. And thus spake the wise man:"
"1416" 1998 ""
"1417" 1998 "Respect and modesty in presence of sleep! That is the first thing! And"
"1418" 1998 "to go out of the way of all who sleep badly and keep awake at night!"
"1419" 1998 ""
"1420" 1998 "Modest is even the thief in presence of sleep: he always stealeth softly"
"1421" 1998 "through the night. Immodest, however, is the night-watchman; immodestly"
"1422" 1998 "he carrieth his horn."
"1423" 1998 ""
"1424" 1998 "No small art is it to sleep: it is necessary for that purpose to keep"
"1425" 1998 "awake all day."
"1426" 1998 ""
"1427" 1998 "Ten times a day must thou overcome thyself: that causeth wholesome"
"1428" 1998 "weariness, and is poppy to the soul."
"1429" 1998 ""
"1430" 1998 "Ten times must thou reconcile again with thyself; for overcoming is"
"1431" 1998 "bitterness, and badly sleep the unreconciled."
"1432" 1998 ""
"1433" 1998 "Ten truths must thou find during the day; otherwise wilt thou seek truth"
"1434" 1998 "during the night, and thy soul will have been hungry."
"1435" 1998 ""
"1436" 1998 "Ten times must thou laugh during the day, and be cheerful; otherwise thy"
"1437" 1998 "stomach, the father of affliction, will disturb thee in the night."
"1438" 1998 ""
"1439" 1998 "Few people know it, but one must have all the virtues in order to sleep"
"1440" 1998 "well. Shall I bear false witness? Shall I commit adultery?"
"1441" 1998 ""
"1442" 1998 "Shall I covet my neighbour's maidservant? All that would ill accord with"
"1443" 1998 "good sleep."
"1444" 1998 ""
"1445" 1998 "And even if one have all the virtues, there is still one thing needful:"
"1446" 1998 "to send the virtues themselves to sleep at the right time."
"1447" 1998 ""
"1448" 1998 "That they may not quarrel with one another, the good females! And about"
"1449" 1998 "thee, thou unhappy one!"
"1450" 1998 ""
"1451" 1998 "Peace with God and thy neighbour: so desireth good sleep. And peace also"
"1452" 1998 "with thy neighbour's devil! Otherwise it will haunt thee in the night."
"1453" 1998 ""
"1454" 1998 "Honour to the government, and obedience, and also to the crooked"
"1455" 1998 "government! So desireth good sleep. How can I help it, if power like to"
"1456" 1998 "walk on crooked legs?"
"1457" 1998 ""
"1458" 1998 "He who leadeth his sheep to the greenest pasture, shall always be for me"
"1459" 1998 "the best shepherd: so doth it accord with good sleep."
"1460" 1998 ""
"1461" 1998 "Many honours I want not, nor great treasures: they excite the spleen."
"1462" 1998 "But it is bad sleeping without a good name and a little treasure."
"1463" 1998 ""
"1464" 1998 "A small company is more welcome to me than a bad one: but they must come"
"1465" 1998 "and go at the right time. So doth it accord with good sleep."
"1466" 1998 ""
"1467" 1998 "Well, also, do the poor in spirit please me: they promote sleep. Blessed"
"1468" 1998 "are they, especially if one always give in to them."
"1469" 1998 ""
"1470" 1998 "Thus passeth the day unto the virtuous. When night cometh, then take I"
"1471" 1998 "good care not to summon sleep. It disliketh to be summoned--sleep, the"
"1472" 1998 "lord of the virtues!"
"1473" 1998 ""
"1474" 1998 "But I think of what I have done and thought during the day. Thus"
"1475" 1998 "ruminating, patient as a cow, I ask myself: What were thy ten"
"1476" 1998 "overcomings?"
"1477" 1998 ""
"1478" 1998 "And what were the ten reconciliations, and the ten truths, and the ten"
"1479" 1998 "laughters with which my heart enjoyed itself?"
"1480" 1998 ""
"1481" 1998 "Thus pondering, and cradled by forty thoughts, it overtaketh me all at"
"1482" 1998 "once--sleep, the unsummoned, the lord of the virtues."
"1483" 1998 ""
"1484" 1998 "Sleep tappeth on mine eye, and it turneth heavy. Sleep toucheth my"
"1485" 1998 "mouth, and it remaineth open."
"1486" 1998 ""
"1487" 1998 "Verily, on soft soles doth it come to me, the dearest of thieves, and"
"1488" 1998 "stealeth from me my thoughts: stupid do I then stand, like this academic"
"1489" 1998 "chair."
"1490" 1998 ""
"1491" 1998 "But not much longer do I then stand: I already lie.--"
"1492" 1998 ""
"1493" 1998 "When Zarathustra heard the wise man thus speak, he laughed in his heart:"
"1494" 1998 "for thereby had a light dawned upon him. And thus spake he to his heart:"
"1495" 1998 ""
"1496" 1998 "A fool seemeth this wise man with his forty thoughts: but I believe he"
"1497" 1998 "knoweth well how to sleep."
"1498" 1998 ""
"1499" 1998 "Happy even is he who liveth near this wise man! Such sleep is"
"1500" 1998 "contagious--even through a thick wall it is contagious."
"1501" 1998 ""
"1502" 1998 "A magic resideth even in his academic chair. And not in vain did the"
"1503" 1998 "youths sit before the preacher of virtue."
"1504" 1998 ""
"1505" 1998 "His wisdom is to keep awake in order to sleep well. And verily, if"
"1506" 1998 "life had no sense, and had I to choose nonsense, this would be the"
"1507" 1998 "desirablest nonsense for me also."
"1508" 1998 ""
"1509" 1998 "Now know I well what people sought formerly above all else when they"
"1510" 1998 "sought teachers of virtue. Good sleep they sought for themselves, and"
"1511" 1998 "poppy-head virtues to promote it!"
"1512" 1998 ""
"1513" 1998 "To all those belauded sages of the academic chairs, wisdom was sleep"
"1514" 1998 "without dreams: they knew no higher significance of life."
"1515" 1998 ""
"1516" 1998 "Even at present, to be sure, there are some like this preacher of"
"1517" 1998 "virtue, and not always so honourable: but their time is past. And not"
"1518" 1998 "much longer do they stand: there they already lie."
"1519" 1998 ""
"1520" 1998 "Blessed are those drowsy ones: for they shall soon nod to sleep.--"
"1521" 1998 ""
"1522" 1998 "Thus spake Zarathustra."
"1523" 1998 ""
"1524" 1998 ""
"1525" 1998 ""
"1526" 1998 ""
"1527" 1998 "III. BACKWORLDSMEN."
"1528" 1998 ""
"1529" 1998 "Once on a time, Zarathustra also cast his fancy beyond man, like all"
"1530" 1998 "backworldsmen. The work of a suffering and tortured God, did the world"
"1531" 1998 "then seem to me."
"1532" 1998 ""
"1533" 1998 "The dream--and diction--of a God, did the world then seem to me;"
"1534" 1998 "coloured vapours before the eyes of a divinely dissatisfied one."
"1535" 1998 ""
"1536" 1998 "Good and evil, and joy and woe, and I and thou--coloured vapours did"
"1537" 1998 "they seem to me before creative eyes. The creator wished to look away"
"1538" 1998 "from himself,--thereupon he created the world."
"1539" 1998 ""
"1540" 1998 "Intoxicating joy is it for the sufferer to look away from his suffering"
"1541" 1998 "and forget himself. Intoxicating joy and self-forgetting, did the world"
"1542" 1998 "once seem to me."
"1543" 1998 ""
"1544" 1998 "This world, the eternally imperfect, an eternal contradiction's image"
"1545" 1998 "and imperfect image--an intoxicating joy to its imperfect creator:--thus"
"1546" 1998 "did the world once seem to me."
"1547" 1998 ""
"1548" 1998 "Thus, once on a time, did I also cast my fancy beyond man, like all"
"1549" 1998 "backworldsmen. Beyond man, forsooth?"
"1550" 1998 ""
"1551" 1998 "Ah, ye brethren, that God whom I created was human work and human"
"1552" 1998 "madness, like all the Gods!"
"1553" 1998 ""
"1554" 1998 "A man was he, and only a poor fragment of a man and ego. Out of mine own"
"1555" 1998 "ashes and glow it came unto me, that phantom. And verily, it came not"
"1556" 1998 "unto me from the beyond!"
"1557" 1998 ""
"1558" 1998 "What happened, my brethren? I surpassed myself, the suffering one; I"
"1559" 1998 "carried mine own ashes to the mountain; a brighter flame I contrived for"
"1560" 1998 "myself. And lo! Thereupon the phantom WITHDREW from me!"
"1561" 1998 ""
"1562" 1998 "To me the convalescent would it now be suffering and torment to believe"
"1563" 1998 "in such phantoms: suffering would it now be to me, and humiliation. Thus"
"1564" 1998 "speak I to backworldsmen."
"1565" 1998 ""
"1566" 1998 "Suffering was it, and impotence--that created all backworlds; and"
"1567" 1998 "the short madness of happiness, which only the greatest sufferer"
"1568" 1998 "experienceth."
"1569" 1998 ""
"1570" 1998 "Weariness, which seeketh to get to the ultimate with one leap, with"
"1571" 1998 "a death-leap; a poor ignorant weariness, unwilling even to will any"
"1572" 1998 "longer: that created all Gods and backworlds."
"1573" 1998 ""
"1574" 1998 "Believe me, my brethren! It was the body which despaired of the body--it"
"1575" 1998 "groped with the fingers of the infatuated spirit at the ultimate walls."
"1576" 1998 ""
"1577" 1998 "Believe me, my brethren! It was the body which despaired of the"
"1578" 1998 "earth--it heard the bowels of existence speaking unto it."
"1579" 1998 ""
"1580" 1998 "And then it sought to get through the ultimate walls with its head--and"
"1581" 1998 "not with its head only--into \"the other world.\""
"1582" 1998 ""
"1583" 1998 "But that \"other world\" is well concealed from man, that dehumanised,"
"1584" 1998 "inhuman world, which is a celestial naught; and the bowels of existence"
"1585" 1998 "do not speak unto man, except as man."
"1586" 1998 ""
"1587" 1998 "Verily, it is difficult to prove all being, and hard to make it speak."
"1588" 1998 "Tell me, ye brethren, is not the strangest of all things best proved?"
"1589" 1998 ""
"1590" 1998 "Yea, this ego, with its contradiction and perplexity, speaketh most"
"1591" 1998 "uprightly of its being--this creating, willing, evaluing ego, which is"
"1592" 1998 "the measure and value of things."
"1593" 1998 ""
"1594" 1998 "And this most upright existence, the ego--it speaketh of the body, and"
"1595" 1998 "still implieth the body, even when it museth and raveth and fluttereth"
"1596" 1998 "with broken wings."
"1597" 1998 ""
"1598" 1998 "Always more uprightly learneth it to speak, the ego; and the more it"
"1599" 1998 "learneth, the more doth it find titles and honours for the body and the"
